tweet,label,label_id,jumlah_kata,panjang_karakter
gara gara lihat papa om dan sepupunya tiap akhir pekan menonton bareng bola nayla jadi suka bola juga sedikit tambah semangat pas menonton lagunya username url pakai username bareng mereka url,happy,4,31,192
username tidak perlu abang karni yang perlu di buka sekarang adalah kasus kasus pelanggaran ham seperti penculikan dan pembunuhan mahasiswa di era orde baru,sad,2,24,156
yuk akhirnya masuk minggu awal bulan juni tidak terasa sudah setengah tahun saja ternyata banyak target yang belum terealisasi sampai sekarang harus belajar displin konsisten biar bisnis oriflame makin lancar,sad,2,30,208
ancoree sudah dapat no antrian eh salah lagi yang di kasih seharusnya a macam mana jak pelayanannya ini dari tanggal mengurus surat pindah saja susahnya meminta ampun sampai sekarang belum selesai lagi mana no antriannya sudah habis lagi tolong dengarkan keluhan kami url,anger,0,43,271
dear sender menfes ini saya terbuka sekali kok ayo cerita ke saya saya mau kamu berbagi juga sama saya kamu tidak sendiri saya sayang kamu,happy,4,25,138
bahkan saya pernah suatu hari memakai gamis panjang kerudung panjang dan di dalam gerbong campuran masih saja ditatap lama diliatin bahkan ada cowok yang bertanya mau pulang kemana neng rumah dimana sendirian ajagak cuma satu cowoknya plus teman tmnnya juga ngeledek ngeledekin,anger,0,42,277
selamat ulang tahun istriku tersayang yulyyantiarmalprasetiyo semoga panjang umur sehat selalu rejekinya lancar tetap menjadi istri yang salihah mendapatkan kemuliaan di url,happy,4,22,173
inilah salah satu sebab kenapa saya lebih baik tidak perlu punya anak cuma suka anak kecil selama masih lucu saja iya tapi kalau dikasih makan anak kecil pasti jadi anak besar kan iya,fear,1,33,183
username uang yang ada dompet saya sudah bulan tidak bisa di carikan gara gara di bekukan semua pertanyaan pihak bukalapak soal penjualan yang bermasalah sudah jawab semua sampai bukti bukti iya pun semua saya kirim tapi sampai sekarang dompet saya masih di,anger,0,42,257
setiap peristiwa saya sikapi masing masing tidak saya buat paket soalnya iya partai politik partai politik yang kadernya korupsi ada bukan cuma korupsi tapi kejahatan lainnya pertanyaannya apakah setiap kejahatan itu selalu dihubungkan dengan ketumnya kalau iya cek lagi kejahatan yang dilakukan kader partai politik,anger,0,45,316
muka minder sabar nggih semeton saya juga ingin punya istri kok,sad,2,11,63
halo liburan kapan liburankerja terus lebaran pun on terus liburan sekolah sudah mau selesai elisoulea,sad,2,15,102
lagi ngebayangin nanti wisuda punya calonpacar datang kasih kado sambil ada caption calon wife selamat lulus sambil senyum bahagia yaampun semoga jadi kenyataan,happy,4,23,160
seram juga iya yang staf iya wanna1 nge ini fansite karena copyright infringement yang actually benar sih tapi langsung mematikan fansite culture,fear,1,22,145
senyum itu bisa menyenangkan hati lho makanya harus senyum meski lokasi potonya ngampung di hotel dafam lotus jember,happy,4,18,116
username username iya mereka harus saling menguatkan sih yang penting mino harus cerita saja ke member yang lain biar tidak beban sendiri,sad,2,22,137
agak bagaimana begitu iya lihat orang orang yang against via vallen karena dimana dimana pelecehan iya pelecehan mau verbal atau fisik jadi ingat pernah dibegitukan juga,sad,2,26,169
kita tidak bisa mengatur otak orang menjaga hati orang disaat ada yang berniat menghasut orang untuk membenci kita dan berhasil iya sudah terima saja kalau yang terhasut tidak layak untuk lebih lama jadi teman,sad,2,34,209
pernah saya tanya kok sore sudah pulang malas mas takut kemaleman kadang suka ada beruang lewat sama hewan buas lainnya nah loh mampus sudah saya tiap siang langsung saya pergi balik ke jambi itu belum gangguan sosok mistis kalau kemaleman di jalan,fear,1,42,248
namun pada hari ketiga ternyata kami kalah dua buah soal rebutan yang seharusnya bisa kami jawab berhasil direbut tim lawan kami terlambat memencet bel kami kehilangan fokus dua puluh poin melayang ke tim lawan hal itu cukup menghukum kami untuk gagal melaju ke babak final,sad,2,45,273
alhamdulillah ala kulli haal jazakumullah pak arief dan pak basyit atas bimbingan arahan coretan revisi omelan dan sebagainya selama semester ini sehat selalu iya pak tetaplah menginspirasi,happy,4,27,189
manggilnya sudah sayangsayangan kalau chat sudah kangenkangenan ternyata cuma jadi teman pas dia lagi kesepian,sad,2,15,110
pindah gedung bukanya pelayanan makin baik bahkan makin makin dikira waktuku cuma buat antri disini iya dikira tidak ada pekerjaan lain iya buset buset,anger,0,24,151
iya mbak berkokoknya tidak lama tidak sudah semenit yang seram sik kalau ada anjing yang bunyinya ngelonglong kalau itu baru setan lewat iya,fear,1,23,140
semoga semua anak di thailand itu bisa selamat iya ini kalau dibuat dokumenter asli bikin merinding baca thread thread orang saja merinding merinding akuny,fear,1,24,155
terima kasih sudah bekerja keras kasih kita army musik yang berkualitas musik yang keren musik yang inspiratif musik yang menyembuhkan sehat selalu,happy,4,22,147
saya melipir ke dekat dekat taxi kan takut dipaksa atau dijahatin begitu saya perlihatkan saja itu bapak brunei eh tidak balik balik dia sih bapak indonesia juga menghilang saja saya cerita ke ibu jangan jangan saya mau dihipnotis kalau menurut kalian ini itu benaran orang bingung atau orang jahat,fear,1,49,298
jam wib berangkat atiati iya bapak sayang teteh hanna sayang pokoknya kirim kabar terus lewat saya iya kirim fotofoto bapakk menjaga teteh hanna loh lancar selamat sehat sampai balik pulang ke rumah dan seterusnya iya have funn,happy,4,37,227
sebetulnya tidak ada maksud jelek cuma kagum dengan pencapaian putrinya teman yang disekolahin desain komunikasi visual secara jaman now orang pada ribut soal sekolah negeri dan zonasi apa daya dianggap belum bisa move on oleh semua kawan lama jadi terpaksa unfol,sad,2,41,263
soalnya tadi limit time abang time bidding untuk nainggolan tinggal jadi mau tidak mau harus kritis juga untungnya tadi abang rio dan azmi cekatan juga balas mensyennya hehehe terima kasih abang,happy,4,31,194
ada saatnya sakit hati itu kita menikmati dengan cara kita menangis salah satunya gembira pun bisa jadi alternatif lain yang terpenting semua itu bisa kita lewatin walaupun gagal,sad,2,28,178
mata kiri ini selalu kena masalah entah itu bintitan atau sakit dari benjol di ujung pelipis mata yang memang sudah ada dari kecil kalau benjol kanan kiri ada sih tapi rasanya tuhagak menyiksa ketika dibutuhkan buat kerja rodi,sad,2,38,226
terima kasih kepada undiknas bali yang mempercayakan perjalanan company visit singapore malaysia kepada kusuma holiday tour,happy,4,16,123
titip salam buat masbro username kalau shooting bawa bambu iya buat ganjel biar tidak ngejoprak username,happy,4,16,104
ketemu teman yang se manhaj dalam sastra dan bacaan itu rasanya mirip temu harta karun mengomongkan karakter plot dari rupa pengarang ngalor ngidul tanpa henti tapi suka,happy,4,27,169
lanjut saya sudah berkali kali hubungi kantor cabang sabang tapi mereka tidak memberi solusiini sudah tanggal juni 2018tolonglah kami nasabah diberi solusi kami harus bagaimanajangan kalau ditelp lempar sana lempar sini loh yatapi tidak ada solusi,anger,0,36,247
mendengar ada suara aneh disekitarnya jek merinding tadi ada yang mengomong tidak iya,fear,1,13,85
efek pemilu itu toksik sekalipun yang toksik itu berhasil merubah diri jadi lebih religius tobattp iya tidak terus seenaknya takut penuh kebencian juga sih,anger,0,24,155
banyak sekali yang bertanya pas tahu di hape ada apps twitter memang masih jaman iya main twitter yaelah hari begini main twitter mengapai mengapai main twitter coba he hanya bisa begitu sih iya senyum saja kalau balik lagi main twitter,happy,4,40,236
kemarin buku ini sempat ditwit oleh mas agus noor untuk tagar iya senang begitu lihatnya biarpun saya anak murtad sudah sejuta tahun lamanya tidak menulis fiksi url,happy,4,27,164
saya dok enggan menikah karena lebih mengutamakan karir dan pendidikan terlalu takut dengan namanya rumah tangga takut broken lagi,fear,1,19,130
morningside fazerdaze lagu lagunya begitu enaq didengarkan pas halodo alias summer jam pagi sambil sepedaan enak didengarkan pas mood lagi bagus bagusnya bikin semangats saya suka lucky girl little uneasy misread jennifer sama bedroom talks url,happy,4,36,244
teman pernah beli online dari batam setelah di terus dihubungi pihak bea cukai bahwa hpnya tidak bisa keluar karena dibilang katanya kalau tidak bayar sampai jam sore bakal dipolisikan eh benaran di sama teman ternyata sama modus penipuan karena barangnya tidak sampai url,anger,0,43,272
membaca informasi tentang bantuan warga sekitar kepada rescue team untuk misi penyelamatan anak anak yang terjebak di saya di chiang rai thailand bikin terharu mereka menawarkan bantuan tanpa diminta masih banyak orang baik di dunia ini,happy,4,36,236
ini yang namanya ide keberpihakan ala username username melalui program unggulan oke ngoce melibatkan banyak warga untuk mengisi tong sampah biar sampah jakarta berasa sampah jerman,anger,0,26,181
hore hihi moment sekali ye capai sih tapi menyenangkan,happy,4,9,54
username username terkadang saya ingin menjemput waktuwaktu yang sudah begitu jauh tertinggal kembali memelukmu seperti saat kita terlalu takut pada perpisahan,fear,1,21,159
ataau saya yang tidak pernah keluar rumah menjelang lebaran sehingga saya tidak tahu kebiasaan orangorang menjelang lebaran mengapai saja aduh pencerahan sekali mention itu tadi,happy,4,25,177
saat ini kami segenap pegawai di lingkungan kementerian perhubungan sedang berduka atas musibah yang menimpa rumah kami proses pemadaman api sudah berhasil dilakukan walaupun ada rekan kami menjadi korban,sad,2,29,204
dikampung mana mengerti gopay kakak perempuan sudahlah beli amplop lebaran luculucu isiin duit baru sudah paling benar,happy,4,17,118
film yang bikin tantetante dan mbak mbak macam saya begini blushing di bioskop iqbaal jadi dilan tepat sekali sih walopun mileanya saja url,happy,4,23,139
username membayangkan dirimu bercengkerama dengan wanitawanita cantik barusan lumayan memantik api kecemburuannya lagi sampai tanpa disadari ia mengerucutkan bibir dan mengerutkan kening maka dari itu ia tidak menolak usapanmu di pipinya dan melirikm,sad,2,33,250
dan gitarku yang dipinjam teman belum dikembalikan katanya saya balikinnya pas kamu pulang tapi kita harus bukber ini orang mau balikin barang saya tapi bahkan mengajak bukber sekalian,sad,2,28,184
username masih saja pejabat melakukan korupsi memberikan contoh yang buruk kepada masyarakat ayo tunjukkan taring mu banyak daerah lain yang belum kamu sentuh,anger,0,23,158
selamat ulang tahun sayang username,happy,4,5,35
well jujur saya keluar air mata waktu dengar kabar username ini bakal bubar banyak kesan yang bisa saya dapatkan disini bisa tertawa bareng bareng diskusi bersama iya walaupun sebatas chat di group line tidak ada sepah sepuh fan disini karena semua sama dan tujuan,sad,2,44,264
kenapa perhelatan asian games yang akan digelar agustus nanti kurang menggema karena para netizen sedang khusuk main tagar politik,anger,0,19,130
username saya ajukan paylater namun ditolak dengan alasan yang kurang rinci apa bisa dibantu alasan lebih pastinya saya rasa foto dan informasi yang saya berikan sudah cukup jelas kriteria seperti apa yang diinginkan traveloka url,anger,0,35,230
username tidak perlu ada ligabagaimana persepak bolaan indonesia bisa maju kalau mau mirip begitu terusmau perang mah di gaza sanahmati kamu masuk syurga,anger,0,23,153
ketika ada kegiatan kantor di pusat yang bertepatan pada rencana tanggal pulang itu artinya adalah tiket pulang gratis url,happy,4,19,122
baguslah itu namanya sadar diri mana mungkin tersangka kasus cabul bisa jadi pemimpin umat ngomong-ngomong kasus username bagaimana terus cerita anda ame nyang itu gimane url,anger,0,26,174
muter muter di rumah nini ternyata orangnya lagi buat kari asyik ketemu jam segini putri cantik yang sejak dulu ku cari,happy,4,21,119
makin modern gaya hidupmu makin banyak kamu produksi sampah plastik believe itu atau not username coba saja itu sehari kalau kamu makan berapa sedotan gelas plastik plastik makanan yang kamu buang,sad,2,31,196
mau cerita jadi tadi sebelum magrib sempat keluar rumah buat mengantarkan adik bukber nah di jalan pulang ketemulah sama cewek cewek berkerudung tapi rambutnya kelihatan dibelakangnya mereka bonceng dan jalannya ditengah padahal jalanan ramai eh disalip ketiganya ngomel,anger,0,38,270
username itu menurutmu tapi menurutku ini menyeramkan kamu kalau terjadi apa apa disini karena ulah monster itu gerutunya dengan kesal ariel tidak mau melihat ke sekitarnya ia hanya menunduk melihat jalan bebatuan yang ada di depannya dia takut un,fear,1,39,247
sensitiveno no saya yang ke signal full sudah dari kemarin malam masalah lokasi di jalan raya legian no sudah di ganti isp lain iya dan restart juga tidak bisa buka apa apa tolong di bantu username,anger,0,36,197
ke dokter kandungan saja sayang kalau takut kenapa sebelum terlambat saja soalnya tiap orang beda penyebab iya ada yang karena hormon ada yang lain,fear,1,24,147
kok saya merinding sekaligus takut iya di takut kejebak sama imajinasi sendiri bahwa diamdiam ternyata di hidupku ada kehadiran orang yang kamu jelaskan itu dan saya tidak sadar,fear,1,28,177
ada yang bilang kalau ig biasanya cuma ngupload yang baik saja iya kali pas ngrampok bank live selingkuh live tewtew upload nanti kalau terkenal terus ig di blockir menhub,anger,0,29,171
username mari kita marakkan ramadhan adalah bulannya milad al quran karena kita tidak tahu pasti kapan mulai turunnya wahyu yang dibawa oleh malaikatnya untuk disampaikan kepada nabi muhammad saw,happy,4,29,195
brasil kandidat kuat juara tapi dihajar jerman selain neymar yang absen sehingga daya serang turun thiago silva juga absen sisanya david luiz dimana dia tidak dibawa cuma orang pemain yang main di masih dibawa ke rusia kunci di neymar yang haus gelar,anger,0,42,250
keram betis akibat mandi jam umur kamu sudah tua mel dikira masih gagah saja begitu abisnya kemanamana masih sama emak sih berasa masih sekolah saja begitu,sad,2,26,155
kalau saya sendiri waktu pertama kali sampai ke guest housenya memang agak takut tapi kalau saya sih bukan ke arah karena bisa ngedeteksi ada apa apa cuma karena orangnya memang penakut apalagi guest housenya dalam keadaan sepi dan kosong,fear,1,39,238
saya sadar saya ini siapa kamu siapa dan takkan mungkin kita kangen iya jarang ketemu iya kadang curigaan iya karena saya kamu mimpi yang waktu itu mungkin biar kangen ku akan kamu terobati nyatanya bahkan menjadi arh allah maha tahu,sad,2,40,233
kadang seseorang punya cara untuk menghibur orang lain tapi tidak punya carapun untuk menghibur dirinya sendiri,sad,2,16,111
