tweet,label,label_id
yang kemarin mengomongkan sexual harassment siapa ya ternyata semalem bintang dangdut pujaan tanah air kena juga sama pemain bola luar negeri terkenal yang main di indonesia nah kalo ini yakin semua bakal membela mbaknya,anger,0
pagi nder semangat nder,happy,4
semangat kakak,happy,4
umm aku gapapa aku takut oversharing tapi terima kasih sudah menawari,fear,1
untung saja benar jadi enggak malu maluin,happy,4
ayahku mau ke bali dan tadi aku kabarin tentang ini terus ayah bilang kalo ayah wafat doain ya blabla sumpah aku jadi takut banget sama yang namanya meninggal,fear,1
kartosoewiryo itu beragama dan mau bunuh soekarno yang bunuh sayyidina ali ketika solat subuh itu seorang hafidz quran ibnu muljam sampai disini sudah jelas belum bro url,anger,0
daritadi notifikasi twitter saya tidak berhenti berbunyi padahal saya mau tidur saya cek dan ternyata semua notifikasi dari bmkg yang mengabarkan gempa gempa susulan yang terjadi di lombok saya benar benar sedih dan saya berdoa semoga kita mendapat perlindungan tuhan amin,sad,2
kaget mengira bakal zonk eh ayang pulang,fear,1
treasure island cup bonek tak dengan dan tak untuk kulit wajah dan saat juga gan enggak bisa bisanya bisa dinikmatin,neutral,3
euphoria bakal season 3,neutral,3
malu japp sshh berapa haribulan itu btw,fear,1
mengeluh bukan berarti menyerah kok semangat,happy,4
mau menangis yedam sunu i did itu benar-benar enggak menyangka sama sekali dapat hasil segini karena memang uas kemarin hopeless banget takut enggak sesuai harapan dan bikin orangtua kecewa,sad,2
heizou b5 padahal sudah bgarep bangey dia b4 sedih bnaegt,sad,2
pulsa bapak kok cepat habis ya enggak tau pak sambil senyum dalam hati karena berhasil download banyak game di waptrick,happy,4
berasa bego kalau sudah tinggal dikit lagi yang enggak bisa jawab termasuk kitanya wkwk,happy,4
nasi di godong jati enak banget mbak,happy,4
lagi sedih jadi terhibur aku,happy,4
kok sepi rep nya enggak kayak pas masa masa penjilat,sad,2
enggak sih dibegitukan,neutral,3
rlt meminta saran dong akukan pesan sepatu po begitu nah biasanya datengnya seminggu 2minggu tapi ini sudah lebih dari sebulan sepatunya enggak dateng22 ya belum bayar sih cumakan sepatunya mau aku pakai enaknya tanya bagaimana sama penjual mau pesan ke yang lain takut sepatunya datang,fear,1
banyak sekali mualaf yang baru belajar islam 1 3 tahun tapi ilmu agamanya sudah luar biasa tapi saya yang dari kecil muslim ilmu agamanya jauuh banget ya ini namanya malu banget,sad,2
belajar bilang alhamdulillah kalo dikasih masa masa yang sulit alhamdulillah allah masih sayang makanya diuji alhamdulillah diingetinnya di dunia biar di akhirat enggak masuk neraka sedap betul,happy,4
pas masuk sudah bilang iya soalnya saya bingung ke sana di mana2 macet duh kenapa juga ambil orderan saya pak ini belum jam kantor pulang lo macet juga lampu merah doang jalan belum tauk cikampek sama jorr nih,anger,0
username min mau bertanya misal ada kesalahan buku pajak harusnya ppn tapi ternyata pph minyak bumi seperti gmbr brikut solusinya bagaimana url,fear,1
username kalo saya pun akan keluar dari demokrat kalo hanya dijadikan pemandu sorak hanya orang yang tidak punya harga diri yang mau manut pada surabaya yang dengan tidak tau diri mencalonkan anaknya yang tidak tau apa-apa menjadi capres padahal pasti kalah,anger,0
ya bagaimana diajak jalan saja enggak tau kenapa suka ada rasa takut seringnya nolak mungkin itu yang membuatku enggak pernah bertahan lama hubungannya bingung enggak pernah sampai sebulan eee e e kalo di imvu sih paling lama berapa ya ya sama agun itu 3 bulan sama 2 bulan hmmm,fear,1
iya makanya gue takut banget,fear,1
username username menanti balasan dari tuhan begitu ya ya sih doa orang yang tersakiti itu mujarab asli intinya terlalu cinta disakitin apapun itu ia tetap cinta kasihan gue jadinya sedih,sad,2
jangan melihat masa lalu lebih baik dari saat ini karena hanya buatmu sulit temukan bahagia untuk dirimu sendiri just be happy,happy,4
entah harus bersyukur karena dikasi tips atau emosi karena secara tidak langsung tertampar kenyataan,anger,0
pagi2 pasti emosi,anger,0
ha tuh lu doang tau definisi adek enggak sih lu ilah bikin emosi,anger,0
wahaha syukur ye gajadi malu,happy,4
remember the day pura-pura bego nan di mengobrol ao3 teman padahal tab ku,neutral,3
username selamat ultah kak renoo wkwkw semoga kita bisa dipertemukan lagi di satu kelompok kalo sama reno gppa deh semoga bahagia dan sejahtera selalu bersama dek oza hehehe,happy,4
aku butuh kepastian bukan harapan palsu,anger,0
walaupun tidak terlalu banyak berinteraksi di kampus selain di kelas dan praktikum tapi pengalaman paling berharga dengan beliau adalah ketika beliau menjadi penguji saat sidang skripsi hamba ridha ya rabb di tanya ini itu oleh beliau,sad,2
tapi mnrtku enggak nder,neutral,3
username pasti banyak yang belum baca mangany dan merasa kalo ini remake amrik kayak powerrmarah cuih yang baru rilis kemarin padahal manganya mantap bro dan memang sejujurnya semacam thor dipakein baju ironman,happy,4
jadi kayak kebalik begitu dulu socmed jadi escape buat gue ekspresiin kegilaan sekarang berhubung socmed jadi lebih seram dari dunia nyata eh jadi dunia nyata yang gue jadikan escape dari socmed,fear,1
player pro player pon,neutral,3
iya gue memilih jalan yang enggak tau salah enggak tau benar bagaimana caranya rumah tangga gue baik baik saja cuma itu memang setelah mbak e ini lama hubungan gue baik bahagiaa ribut hal kecil ya tapi sampai kena pukul dan kepala bocor sih gue sudah biasa dan itu hal kecil buat gue,sad,2
karena saya bego,sad,2
ini kakinya diapakan sih harusnya ya ampun sakit banget nyeri orang rumah sudah pada jengah kali ya aku aduh aduh mulu gara-gara serangan mendadak di kaki,sad,2
was2 ketar ketir deg-degan karena takut ditolak telat meeting pekerjaan belum kelar lupa beli apaan pas disuruh emak beli sesuatu,fear,1
hampir 7 tahun di jogja sekarang lagi packing perasaan kemarin sudah di cicil di bawa pulang tapi tetap masih saja berasa banyak padahal bajunya itu2 saja,sad,2
jenius banget sih makasihh kamu belajar darimanaa,happy,4
ngeri mbak sedih,fear,1
selamat ulang tahun adekk sehat dan bahagia selalu ya,happy,4
oke kak wulan sama sama ya beyar senang mendengar kabar baiknya selamat menikmati layanan indihome kembali dan selamat berakhir pekan senang beyar,happy,4
username kami muak atas ketidak pastian hukum di rezim ini hukum itu memberikan keadilaan serta kepastian bukan ketidakpastian,anger,0
nyenye nye cowok sekarang banyak yang bangsat,anger,0
jangan begitu nmbh sedih ini,sad,2
fisik apa itu yang kalian cari apa kalo lu mati ditanya seberapa ganteng lu atau seberapa ganteng muka pacar lu sekali nasib anda,anger,0
setuju banget sama kok ernest karena setelah beberapa bulan baca story di ignya catwomanizer ternyata banyak banget perempuan sama laki-laki yang gaberani mengomong kalo mereka dilecehkan dan jatohnya jadi trauma seumur hidup lho ternyata ini nyata bukan rekayasa seram bayanginnya,fear,1
halah paling juga gugur lawan psg kecewa sama taktiknya,sad,2
bagaimana nya lah,neutral,3
kayaknya gue memang harus beneren kudu mendengarkan sih zeco buat kali ini deh wkwk sedih juga deh gue kalo begini begini,sad,2
jika kamu apalagi sang pecipta,neutral,3
kalau habis mandi terus mengaca kadang suka mikirr gila sih muka gue mirip alien banget sedih,sad,2
di telepon ex bisa biasa saja tapi kalo ketemu jantung saya tidak aman,fear,1
semangat kerjanya ayang,happy,4
ya allah aku salah fokus tempatku pulang begini saja aku sedih kayari kayanya sudah tau rumahnya ya,sad,2
dit gue bodoh ranking 35 36 jadi menurut lo apa gue paham arti md itu sendiri selain mercedes benz,anger,0
lost 3kg ini a month gara-gara pekerjaan yang cukup bikin stres padahal dari zaman kuda susah banget nurunin sekilo doang daku tersenyum perih url,sad,2
maksud aku tapi itunya yang gua melaka enggak enak banget bestiee enggak tau sih tapi kalo yang suka manis2 dan enggak suka kopi kayanya bakal suka,happy,4
jangan panik jangan panik,fear,1
username username lah bagaimana saya mau pilih golkar karena orang yang katanya penting enggak memperkuat investasi di indonesia nabung saham katanya mules kalau lihat saham bakrie group pemerintah perlu tertibkan pt2 seperti saham bakrie username,anger,0
username selalu seperti itu ri siklus nya sesering apapun kita pernah bersama dengan orang lain selalu sulit untuk memulai dengan yang baru,sad,2
sendernya enggak begitu yorobun,neutral,3
pertama suka idolnya tsukipro itu dari 2 5d butai tsukiuta suka banget six gravity baru deh mendengarkan drama celana dalam dan menonton animenya lalu menjalar ke grup lain kayak solids growth vazzy dan infinit0,happy,4
terima kasih ayah bunda yang sudah mempercayakan treatment untuk baby raesha di username semoga baby raesha sehat dan bahagia selalu,happy,4
mau bilang kicep takut begitu saja kok malu saadd kasad,fear,1
terima kasihh aku kemarin sempat down banget karena pertama kali jadi komisi orang begitu aku takut orang enggak suka desain ku sampai sempat stres seharian tapi alhamdulillah dia mau menerima terus dijadikan desain baju jualan dia huhu,happy,4
sudah semangat lagi kan chaeyi,happy,4
lagi sibuk ngedit konten di ruang tunggu tapi kok sekumpulan nenek didepan saya seru banget ya mereka lagi ghibah ternyata hal ini menunjukkan bahwa kapanpun dan dimanapun ghibah itu asik,happy,4
baru tahu kalau setiap edisi username itu enggak cuman di upload full ke youtube tapi juga ada versi pecahannya yang sudah di cut per film lumayan nih buat menghemat waktu dan kuota juga karena durasinya paling lama hanya 10 menit senang,happy,4
iya kan mana out of context deh replynya sih ini agak ngegas orangnya enggak sih audsun somewhat terkesan chill nah tapi sih audsun nih ngereply deh tapi eh mereka temanan,neutral,3
masih pagi jadi harus semangat dong,happy,4
username baru selesai sahur nih git kalo kakak sih suka dua nya suka kamu juga lagi eh tadi sahurnya pakai ayam goreng sama mie goreng saja nih,happy,4
mau banget,happy,4
pak username ini asli loh pak bukan editan username username username username om sesekali dong kupas persoalan di wilayah kami kok bisa bisa nya hukum dan keselamatan warga parungpanjang di nomor sekiankan siapa sih om yang bermain di sini url,anger,0
ini yang kami sebut kebahagiaan member saja mungkin sering berubah karena tugas mereka untuk negara tetapi aku tidak bisa menyembunyikan kegembiraanku tahun depan kami menyelesaikan perjalanan panjang kami mengirim oppa kami untuk mendaftar wajib militer url,happy,4
sudah buka mungkin habis imlek mau order roti srikaya dulu buat ngopi sisa yang pandan saja jadi sedih yang lain sold,sad,2
kenapa sih kalau ada pilihan enggak pernah mengikuti kata hati selalu meng iyakan padahal hati enggak mau cuma karena sungkan sama tawaran orang astaga kalau sudah begini kepikiraan,sad,2
mula murung pastu tak murung deh hehe,happy,4
sedih doi belum mengucapkan hhuhu,sad,2
pagi yang ceria,happy,4
username min bagaimana nih yang sesi pertam waktunya hampir habis tapi belum bisa login sama sekali dari tadi apakah ada penjadwalan ulang untuk tesnya kan kesalahan dari server bukan pelamar,anger,0
kantor pusat nih bagaimana pakai mendata medsos kantor vertikal di bawahnya dan nyuruh follow akun medsos kanpus padahal di jam kerja saja kami enggak bisa akses medsos via jaringan kantor disuruhnya buat akun medsos fb ig yutub twitter kantor kalo belum ada,anger,0
orang mah enak punya tempat curhat selain tuhan ya maksudnya lah gua kalo curhat ke sape guamah mengomong benar bisa disalahin apalagi salah huft,anger,0
emosi banget miu tahan aku supaya enggak gebuk ele,anger,0
harusnya bisa lebih bijak tapi efek booster dan kecapekan jadinya melu emosi deweeeeeeee can t control my seellffff,anger,0
orang kalo senang mengobrol pasti ngobrolnya lama pura-pura mengapai kayak biar enggak merasa nyaman bukannya jahat kalo diladeni terus yang ada lu kelewat makan siang dan shalat yang namu juga enggak mikir sudah waktunya makan siang bagi orang orang kantor untung bukan gue yang meladeni,anger,0
username username username username username username username duwet maut ibarat bintang sepak bola belgia hazard lukaku saling melengkapi dan melayani dalam mencapei kemenangan,happy,4
beliau disana mendengarkan sembari tersenyum sesekali cerita kami terpotong oleh orang orang yang keluar masuk meminta tanda tangannya sampai kemudian berujung pada satu inti boleh tidak pak kita berdua ujian duluan dan beliau tertawa tapi masih berwibawa dan teduh,happy,4
teman ku ternyata bingung orang kalo chatingan tuh dibahas kalo tuh semales setelah suami dirumah terus chatingan kalo enggak palingan penonton story,neutral,3
samporasun kepriye kabare om suastiastu nara gerotelo kenapa habar thats all from indonesia,neutral,3
sudah ah jangan sedih katanya strong sel adit,sad,2
namnjim lag like like nya ngeri banget anak buah imam jumbo memang sama saja semuanya,fear,1
kehendaki padanya akan menimpakan padanya hari bukhari,neutral,3
username kenapa baru sekarang aku memilih diam lalu berlalu kesempatan sudah hilang di tengah ribuan logika yang ku buang demi kesempatan untukmu,sad,2
sebab tetap pencen n senang dapat loan kot huhu,happy,4
idm bagaimana sih cara halusnya untuk bilang ke teman bahwa dia itu toxic aku takut dia sakit hati kalau aku kasarin username,fear,1
contoh dengan bagaimana menghormati dan pemberi amanat,neutral,3
kalo mereka gue enggak sih,neutral,3
aura sedih gapapa kalo kamu menangis dan bikin kamu bisa mengeluarkan emosi yang kamu merasai tapi jangan lupa untuk tetap tersenyum ya besoknya gapapa menangis sebanyak2nya kalo itu memang bikin kamu lebih baik walaupun sedikit senang,sad,2
apa sebutan yang pas untuk pasangan muda anak 1 tinggal di rumah orang tua cewek anaknya dijagain ibunya selagi mereka kerja eh pas lebaran malah ditinggal ke rumah mertua sebelum solat ied dan sungkeman semoga besar pahala yang dikasih ke ibunya woi anaknya sadar kayak,anger,0
barusan telponan sama teman sd dan happy banget dia mau mengasih gue kesempatan untuk melakukan hal yang pengin gue melakukan banget banget banget,happy,4
balik ke rumah badan jadi melar lagi coba saja dikosan makan buah buat buka saja juga sudah cukup percuma deh nurunin berat badan di perantauan baliknya nimbun lemak lagi,sad,2
atheis punya rasa benci mengira umat beragama saja lalu apa bedanya senang,anger,0
yuuta t t semangat di sendai,happy,4
dulu sahur buka semua sudah disiapin sama ibuk sama kakak2 susu sudah siap sekarang sudah gantian aku mengurusi anak-anak kakak kuterharu waktu terus berjalan ya,happy,4
ore sedih ore mau punya chingu lah,sad,2
tapiii pokoknya tetap jadi abang yang baik ya walaupun dingin jutek begitu tapi dalem hati pasti sayang banget tuh sama gue pokoknya intinya hbddddd sama brooo,happy,4
bodoh banget memang gue telat sadar kalo menutup aurat itu ya begitu loh bodo amat mau lo di rumah lo sendiri karena bisa saja ada tamu non mahram datang atau tiba-tiba sepupu laki-laki datang,fear,1
kenapa pagi pagi begini sudah ada yang bikin emosi,anger,0
iya apalagi kalau sudah yang sakit banget yang susah makan begitu suka meminta suapin mama terus kalau tidur harus ditemenin papa juga t t,sad,2
sudah habis tuh bpk kuomelin ya allah pak bpk yakin enggak jemput saya nih cuma karena feeling saja percaya tuh sama allah paak blablablaa tapi bapanya bersikukuh lalu tinggallah daku sendiri tiada yang menemani di kosan segede itu,sad,2
